Age,Education,Default,Balance,Housing,Loan,Duration,Campaign,Pdays,Previous,Poutcome,Deposit,Job_management,Job_blue-collar,Job_technician,Job_admin,Job_services,Job_retired,Job_self-employed,Job_student,Job_umemployed,Job_entrepreneur,Job_housemaid,Married,divorced,Contact_cellular,Contact_telephone,Season_1,Season_2,First half of month
32,2,0,1279,1,0,1173,3,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,2,0,86,1,1,963,2,-1,0,unknown,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
40,2,1,-754,1,1,941,3,-1,0,unknown,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
43,2,0,0,0,0,1025,7,-1,0,unknown,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
27,2,0,178,1,0,732,2,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
37,2,0,278,1,0,1045,3,-1,0,unknown,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
23,2,0,425,1,0,768,1,-1,0,unknown,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
25,1,0,168,1,0,801,1,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
26,2,1,-36,1,0,482,2,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
47,1,0,126,1,0,2456,2,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
35,2,0,-87,1,0,1363,7,-1,0,unknown,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
32,3,0,6281,1,0,1336,4,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
45,2,0,644,1,0,633,1,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
30,2,0,377,1,0,524,15,-1,0,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
29,2,0,-271,1,0,578,1,-1,0,unknown,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
38,1,0,5839,1,0,984,2,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
23,2,0,492,1,0,638,1,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,3,0,99,1,0,767,2,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,3,1,-713,1,0,525,2,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
29,2,0,32,1,0,563,1,-1,0,unknown,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
30,3,0,543,1,1,1449,6,-1,0,unknown,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
36,1,0,403,1,0,920,1,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
35,2,0,437,1,0,908,1,-1,0,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
36,2,0,1772,0,0,208,1,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
59,1,0,-88,1,0,910,2,-1,0,unknown,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
47,2,0,0,0,0,1446,1,-1,0,unknown,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
58,3,0,853,0,0,1149,2,-1,0,unknown,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
37,3,0,240,0,0,1123,1,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
46,2,0,849,1,0,508,2,-1,0,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
43,2,0,318,1,0,736,2,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,3,0,703,1,0,590,3,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
38,2,0,61,0,0,636,1,-1,0,unknown,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
53,1,0,104,0,1,701,1,-1,0,unknown,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
47,2,0,1996,0,0,761,2,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
56,1,1,1238,0,0,1558,1,-1,0,unknown,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
41,2,0,879,0,0,1053,2,-1,0,unknown,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
29,2,0,425,1,0,562,15,-1,0,unknown,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
50,2,0,416,1,0,494,5,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
45,1,0,844,0,0,1018,3,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
35,2,0,860,1,0,884,4,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
26,2,0,639,1,0,709,5,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
26,2,0,710,1,1,1276,2,-1,0,unknown,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
37,1,0,1508,0,1,381,2,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
30,2,0,223,1,0,862,11,-1,0,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
38,3,0,619,1,0,460,4,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
37,2,0,319,1,0,467,3,-1,0,unknown,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
53,2,0,480,0,0,648,2,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
29,1,0,213,1,0,2653,3,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
35,3,0,68,0,0,1085,1,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28,2,0,2788,1,0,369,2,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
55,1,0,7561,0,0,685,3,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
49,2,0,-46,1,0,1055,10,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
50,2,0,1595,0,0,882,1,-1,0,unknown,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
43,3,0,1046,0,0,901,1,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
58,3,0,1382,0,0,700,1,-1,0,unknown,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
38,1,0,217,1,0,491,6,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
48,1,0,183,0,0,940,1,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
59,2,0,1321,0,0,3881,3,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
58,2,0,25,0,0,486,3,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
36,3,0,4844,0,0,1137,3,-1,0,unknown,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
42,3,0,5345,0,0,878,3,-1,0,unknown,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
41,2,0,812,0,1,583,4,-1,0,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
42,2,0,105,0,0,1159,4,-1,0,unknown,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
39,3,0,-190,0,1,893,8,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
57,1,0,625,0,1,867,1,-1,0,unknown,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
52,1,0,293,0,0,706,1,-1,0,unknown,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
59,1,0,1033,0,0,1199,1,-1,0,unknown,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
56,2,0,1210,0,0,935,1,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
49,3,0,64,0,0,586,1,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
35,1,0,164,0,0,967,2,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
36,2,0,1766,0,0,595,2,-1,0,unknown,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
40,3,0,1248,0,0,1290,2,-1,0,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
55,2,0,0,0,0,614,2,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
58,2,0,826,0,0,885,1,-1,0,unknown,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
39,3,0,2630,0,0,651,5,-1,0,unknown,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
47,3,0,3727,0,0,993,6,-1,0,unknown,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
40,2,0,406,1,0,577,2,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
35,3,0,2999,0,0,1141,6,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
48,2,0,1000,1,0,1268,2,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
48,3,0,503,0,1,1243,7,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
24,2,1,-203,1,0,465,3,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
49,1,0,361,1,0,513,2,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
36,2,0,274,1,0,686,11,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52,3,0,3687,1,1,741,4,-1,0,unknown,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
42,1,0,323,0,0,617,1,-1,0,unknown,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
36,2,0,981,0,0,1093,1,-1,0,unknown,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
36,2,0,638,1,0,1395,2,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
48,3,0,3229,0,0,1089,1,-1,0,unknown,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
51,2,0,1610,1,0,1248,3,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,2,0,33,0,1,721,3,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
46,2,0,536,1,0,750,2,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
37,3,0,0,0,0,637,6,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
36,3,0,3057,0,0,2769,4,-1,0,unknown,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
47,2,0,2892,0,0,556,1,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
40,3,0,0,0,0,522,1,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
38,3,0,3316,0,0,1345,3,-1,0,unknown,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40,2,0,106,0,0,676,2,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
39,1,0,2303,1,0,775,3,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60,3,0,3301,0,0,2621,3,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
39,3,0,426,0,0,1029,1,-1,0,unknown,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
51,2,0,9,0,0,371,2,-1,0,unknown,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
27,2,0,-97,1,0,1528,2,-1,0,unknown,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
41,3,0,11008,0,0,1540,1,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42,1,0,4930,0,0,973,1,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41,2,0,707,0,0,707,1,-1,0,unknown,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
33,2,0,4,1,1,625,2,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
46,2,0,126,0,0,1255,1,-1,0,unknown,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
31,2,0,671,1,0,704,4,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
41,1,0,219,0,1,1574,3,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
41,2,0,3622,0,0,1135,4,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
55,2,0,1580,0,1,1007,1,-1,0,unknown,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
53,2,0,1319,0,0,1318,3,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
55,1,0,2152,0,0,922,2,-1,0,unknown,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
39,2,0,2843,1,0,585,1,-1,0,unknown,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
40,3,1,0,0,0,952,4,-1,0,unknown,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
59,1,0,1115,0,0,834,1,-1,0,unknown,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
42,2,0,625,0,0,651,3,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41,1,0,246,0,0,683,3,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
27,2,0,61,1,0,1012,1,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25,2,0,-191,1,0,958,7,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43,1,0,519,0,0,973,2,-1,0,unknown,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
44,2,0,522,0,1,911,1,-1,0,unknown,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
26,2,0,-46,1,0,382,7,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,3,0,2269,0,0,1210,1,-1,0,unknown,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
54,1,0,386,0,1,838,1,-1,0,unknown,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
56,3,0,0,0,1,422,1,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
57,3,0,9103,0,1,1098,2,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
29,2,0,908,1,0,1663,1,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47,3,0,1694,0,1,560,3,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
57,3,0,-92,1,1,1617,1,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
40,2,0,188,1,1,570,2,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
46,2,0,0,0,0,1023,3,-1,0,unknown,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
43,2,0,740,1,0,585,2,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45,3,0,655,0,0,693,3,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
24,2,0,867,1,0,546,10,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
40,2,0,1009,1,1,1036,5,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
38,1,0,6360,0,0,1409,2,-1,0,unknown,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
36,3,0,4145,0,0,988,4,-1,0,unknown,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
27,2,1,-27,0,0,498,2,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,1,0,-122,1,0,670,3,-1,0,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43,3,0,149,1,0,662,2,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25,1,0,52,1,0,528,2,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,3,0,335,1,0,519,3,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
30,3,0,526,1,1,677,3,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
28,2,0,-7,0,1,3183,2,-1,0,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,1,0,-413,0,1,422,6,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32,2,0,-241,0,1,856,2,-1,0,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
41,2,0,75,1,0,479,9,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
37,3,0,0,0,0,1135,2,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,2,0,158,0,0,650,2,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
29,2,0,84,0,1,587,3,-1,0,unknown,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
33,2,0,114,0,1,676,1,-1,0,unknown,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
36,1,0,0,0,0,584,1,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
28,2,0,-127,1,0,1044,3,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
55,2,0,49,1,0,494,4,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
51,2,0,216,0,0,615,2,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
39,2,0,506,1,0,718,2,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
42,1,0,213,1,0,434,3,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
33,2,0,170,0,0,782,1,-1,0,unknown,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
36,3,0,776,0,1,722,3,-1,0,unknown,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1
45,2,0,879,0,0,621,2,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
37,2,0,1633,0,0,629,2,-1,0,unknown,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1
46,2,0,926,0,0,385,5,-1,0,unknown,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1
32,3,0,2559,0,0,889,1,-1,0,unknown,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
28,2,0,909,0,1,532,1,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
45,2,0,-176,0,1,574,1,-1,0,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
41,2,1,1085,1,1,599,1,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
59,1,0,1265,0,1,849,1,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
47,2,0,-239,1,1,973,3,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
31,2,0,726,0,0,719,2,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
31,3,0,296,0,1,509,4,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
33,2,0,-627,1,1,740,1,-1,0,unknown,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1
52,3,1,-468,0,0,534,1,-1,0,unknown,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1
26,2,0,551,0,0,531,1,-1,0,unknown,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
25,2,0,0,0,1,634,1,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
25,2,0,101,0,1,460,3,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
28,2,0,517,0,1,681,1,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
33,3,0,37,0,1,1082,1,-1,0,unknown,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1
45,3,0,854,0,1,730,1,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
36,2,0,30,0,1,716,5,-1,0,unknown,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
26,2,1,81,0,1,803,2,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
38,2,0,0,0,0,635,1,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
56,2,0,663,0,1,819,3,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
26,2,0,102,0,1,658,2,-1,0,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
26,2,0,370,0,1,1061,4,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
25,2,0,189,0,1,687,2,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
26,2,0,111,0,0,537,1,-1,0,unknown,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
40,1,0,665,1,0,781,1,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
37,1,0,214,1,0,645,1,-1,0,unknown,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1
43,1,0,0,0,0,1242,1,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
41,3,0,1583,1,0,662,1,-1,0,unknown,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
49,2,0,0,0,1,625,1,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
29,3,1,0,0,1,426,3,-1,0,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
39,2,0,687,1,0,869,1,-1,0,unknown,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
38,3,1,327,1,1,556,5,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
26,2,0,-119,0,1,359,5,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
32,3,0,794,1,1,1014,1,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
33,1,0,-191,1,1,1290,4,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
31,3,0,409,0,1,564,5,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
49,1,0,3,0,1,1439,6,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
27,1,0,9,0,1,919,2,-1,0,unknown,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
30,2,0,155,1,1,1426,3,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
35,2,0,1330,0,0,901,1,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
26,2,0,-29,1,0,998,4,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
45,1,0,3133,1,1,804,1,-1,0,unknown,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1
34,2,0,-33,1,1,961,1,-1,0,unknown,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1
28,2,0,-170,0,1,720,2,-1,0,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
25,2,0,1243,0,1,1341,7,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
30,2,0,1598,1,0,634,1,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
30,2,0,5,0,1,829,5,-1,0,unknown,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
47,2,0,367,1,0,476,4,-1,0,unknown,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
57,2,0,658,0,0,724,1,-1,0,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
38,3,0,1722,1,0,500,1,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
54,2,0,-315,0,1,2029,1,-1,0,unknown,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
25,1,0,2483,0,0,1499,3,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
30,2,0,0,1,1,1399,1,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
26,3,0,45,0,0,1187,3,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
